"STATISTIC","Statistic","TLIST(A1)","CensusYear","C02199V02655","Sex","C02076V03371","Age Last Birthday","C02786V03355","At Each Year of Age","UNIT","VALUE"
"EY007","Population 2011 to 2016","2016","2016","2","Female","061","61 years","22","Population","Number","24810"
"EY007","Population 2011 to 2016","2016","2016","2","Female","061","61 years","23","Population at or under this age","Number","1996422"
"EY007","Population 2011 to 2016","2016","2016","2","Female","061","61 years","24","Population at or over this age","Number","435825"
"EY007","Population 2011 to 2016","2016","2016","2","Female","062","62 years","22","Population","Number","23764"
"EY007","Population 2011 to 2016","2016","2016","2","Female","062","62 years","23","Population at or under this age","Number","2020186"
"EY007","Population 2011 to 2016","2016","2016","2","Female","062","62 years","24","Population at or over this age","Number","411015"
"EY007","Population 2011 to 2016","2016","2016","2","Female","063","63 years","22","Population","Number","23879"
"EY007","Population 2011 to 2016","2016","2016","2","Female","063","63 years","23","Population at or under this age","Number","2044065"
"EY007","Population 2011 to 2016","2016","2016","2","Female","063","63 years","24","Population at or over this age","Number","387251"
"EY007","Population 2011 to 2016","2016","2016","2","Female","064","64 years","22","Population","Number","22642"
"EY007","Population 2011 to 2016","2016","2016","2","Female","064","64 years","23","Population at or under this age","Number","2066707"
"EY007","Population 2011 to 2016","2016","2016","2","Female","064","64 years","24","Population at or over this age","Number","363372"
"EY007","Population 2011 to 2016","2016","2016","2","Female","065","65 years","22","Population","Number","22036"
"EY007","Population 2011 to 2016","2016","2016","2","Female","065","65 years","23","Population at or under this age","Number","2088743"
"EY007","Population 2011 to 2016","2016","2016","2","Female","065","65 years","24","Population at or over this age","Number","340730"
"EY007","Population 2011 to 2016","2016","2016","2","Female","066","66 years","22","Population","Number","22185"
"EY007","Population 2011 to 2016","2016","2016","2","Female","066","66 years","23","Population at or under this age","Number","2110928"
"EY007","Population 2011 to 2016","2016","2016","2","Female","066","66 years","24","Population at or over this age","Number","318694"
"EY007","Population 2011 to 2016","2016","2016","2","Female","067","67 years","22","Population","Number","21368"
"EY007","Population 2011 to 2016","2016","2016","2","Female","067","67 years","23","Population at or under this age","Number","2132296"
"EY007","Population 2011 to 2016","2016","2016","2","Female","067","67 years","24","Population at or over this age","Number","296509"
"EY007","Population 2011 to 2016","2016","2016","2","Female","068","68 years","22","Population","Number","20738"
"EY007","Population 2011 to 2016","2016","2016","2","Female","068","68 years","23","Population at or under this age","Number","2153034"
"EY007","Population 2011 to 2016","2016","2016","2","Female","068","68 years","24","Population at or over this age","Number","275141"
"EY007","Population 2011 to 2016","2016","2016","2","Female","069","69 years","22","Population","Number","19948"
"EY007","Population 2011 to 2016","2016","2016","2","Female","069","69 years","23","Population at or under this age","Number","2172982"
"EY007","Population 2011 to 2016","2016","2016","2","Female","069","69 years","24","Population at or over this age","Number","254403"
"EY007","Population 2011 to 2016","2016","2016","2","Female","070","70 years","22","Population","Number","19132"
"EY007","Population 2011 to 2016","2016","2016","2","Female","070","70 years","23","Population at or under this age","Number","2192114"
"EY007","Population 2011 to 2016","2016","2016","2","Female","070","70 years","24","Population at or over this age","Number","234455"
"EY007","Population 2011 to 2016","2016","2016","2","Female","071","71 years","22","Population","Number","17621"
"EY007","Population 2011 to 2016","2016","2016","2","Female","071","71 years","23","Population at or under this age","Number","2209735"
"EY007","Population 2011 to 2016","2016","2016","2","Female","071","71 years","24","Population at or over this age","Number","215323"
"EY007","Population 2011 to 2016","2016","2016","2","Female","072","72 years","22","Population","Number","16511"
"EY007","Population 2011 to 2016","2016","2016","2","Female","072","72 years","23","Population at or under this age","Number","2226246"
"EY007","Population 2011 to 2016","2016","2016","2","Female","072","72 years","24","Population at or over this age","Number","197702"
"EY007","Population 2011 to 2016","2016","2016","2","Female","073","73 years","22","Population","Number","15608"
"EY007","Population 2011 to 2016","2016","2016","2","Female","073","73 years","23","Population at or under this age","Number","2241854"
"EY007","Population 2011 to 2016","2016","2016","2","Female","073","73 years","24","Population at or over this age","Number","181191"
"EY007","Population 2011 to 2016","2016","2016","2","Female","074","74 years","22","Population","Number","13899"
"EY007","Population 2011 to 2016","2016","2016","2","Female","074","74 years","23","Population at or under this age","Number","2255753"
"EY007","Population 2011 to 2016","2016","2016","2","Female","074","74 years","24","Population at or over this age","Number","165583"
"EY007","Population 2011 to 2016","2016","2016","2","Female","075","75 years","22","Population","Number","13307"
"EY007","Population 2011 to 2016","2016","2016","2","Female","075","75 years","23","Population at or under this age","Number","2269060"
"EY007","Population 2011 to 2016","2016","2016","2","Female","075","75 years","24","Population at or over this age","Number","151684"
"EY007","Population 2011 to 2016","2016","2016","2","Female","076","76 years","22","Population","Number","12955"
"EY007","Population 2011 to 2016","2016","2016","2","Female","076","76 years","23","Population at or under this age","Number","2282015"
"EY007","Population 2011 to 2016","2016","2016","2","Female","076","76 years","24","Population at or over this age","Number","138377"
"EY007","Population 2011 to 2016","2016","2016","2","Female","077","77 years","22","Population","Number","12441"
"EY007","Population 2011 to 2016","2016","2016","2","Female","077","77 years","23","Population at or under this age","Number","2294456"
"EY007","Population 2011 to 2016","2016","2016","2","Female","077","77 years","24","Population at or over this age","Number","125422"
"EY007","Population 2011 to 2016","2016","2016","2","Female","078","78 years","22","Population","Number","11534"
"EY007","Population 2011 to 2016","2016","2016","2","Female","078","78 years","23","Population at or under this age","Number","2305990"
"EY007","Population 2011 to 2016","2016","2016","2","Female","078","78 years","24","Population at or over this age","Number","112981"
"EY007","Population 2011 to 2016","2016","2016","2","Female","079","79 years","22","Population","Number","11113"
"EY007","Population 2011 to 2016","2016","2016","2","Female","079","79 years","23","Population at or under this age","Number","2317103"
"EY007","Population 2011 to 2016","2016","2016","2","Female","079","79 years","24","Population at or over this age","Number","101447"
"EY007","Population 2011 to 2016","2016","2016","2","Female","080","80 years","22","Population","Number","10608"
"EY007","Population 2011 to 2016","2016","2016","2","Female","080","80 years","23","Population at or under this age","Number","2327711"
"EY007","Population 2011 to 2016","2016","2016","2","Female","080","80 years","24","Population at or over this age","Number","90334"
"EY007","Population 2011 to 2016","2016","2016","2","Female","081","81 years","22","Population","Number","9975"
"EY007","Population 2011 to 2016","2016","2016","2","Female","081","81 years","23","Population at or under this age","Number","2337686"
"EY007","Population 2011 to 2016","2016","2016","2","Female","081","81 years","24","Population at or over this age","Number","79726"
"EY007","Population 2011 to 2016","2016","2016","2","Female","082","82 years","22","Population","Number","9272"
"EY007","Population 2011 to 2016","2016","2016","2","Female","082","82 years","23","Population at or under this age","Number","2346958"
"EY007","Population 2011 to 2016","2016","2016","2","Female","082","82 years","24","Population at or over this age","Number","69751"
"EY007","Population 2011 to 2016","2016","2016","2","Female","083","83 years","22","Population","Number","8282"
"EY007","Population 2011 to 2016","2016","2016","2","Female","083","83 years","23","Population at or under this age","Number","2355240"
"EY007","Population 2011 to 2016","2016","2016","2","Female","083","83 years","24","Population at or over this age","Number","60479"
"EY007","Population 2011 to 2016","2016","2016","2","Female","084","84 years","22","Population","Number","7704"
